Lens ID,Title,Date Published,Publication Year,Publication Type,Source Title,ISSNs,Publisher,Source Country,Author/s,Abstract,Volume,Issue Number,Start Page,End Page,Fields of Study,Keywords,MeSH Terms,Chemicals,Funding,Source URLs,External URL,PMID,DOI,Microsoft Academic ID,PMCID,Citing Patents Count,References,Citing Works Count,Is Open Access,Open Access License,Open Access Colour
162-161-663-002-755,Abstract State Machines - Towards an Interchange Language for ASMs,,2004,journal article,Lecture Notes in Computer Science,03029743; 16113349,Springer Berlin Heidelberg,Germany,Elvinia Riccobene; Patrizia Scandurra,"This paper presents an interchange language for Abstract State Machine (ASM) models based upon a metamodel, called ASM-Metamodel (AsmM), reflecting the ASMs modelling constructs and semantics as described in [4]. The AsmM is intended to be an abstract (i.e. tool’s language independent) representation of ASMs related concepts (abstract machines, signatures, terms, rules, etc.) in order to get a standard interchange format for a systematic integration of a number of a loosely-coupled ASMs tools. The efficacy of the ASM-Metamodel in representing ASMs models is showed by means of some ASM specification examples taken from [4].",,,111,126,Abstract syntax; Machine code; Semantics; Object Constraint Language; Abstract state machines; Semantics (computer science); Programming language; Abstract interpretation; Computer science; Electronic data interchange; Metamodeling; Abstract machine,,,,,https://link.springer.com/chapter/10.1007/978-3-540-24773-9_9 https://dblp.uni-trier.de/db/conf/asm/asm2004.html#RiccobeneS04 https://rd.springer.com/chapter/10.1007/978-3-540-24773-9_9,http://dx.doi.org/10.1007/978-3-540-24773-9_9,,10.1007/978-3-540-24773-9_9,1553235157,,0,018-891-103-020-676; 042-210-683-697-555; 105-357-606-754-27X; 133-327-945-989-880; 139-330-264-873-706; 189-521-689-083-502,16,false,,
162-574-844-317-487,QSIC - Quality-assured design of on-line analytical processing systems using abstract state machines,2004-09-08,2004,conference proceedings,,,,,Jane Zhao; Hui Ma,"Online analytical processing (OLAP) systems deal with analytical tasks in businesses. As these tasks do not depend on the latest updates by transactions, it is assumed that the data used in OLAP systems are kept in a data warehouse, which separates the input from operational databases from the outputs to dialogue interfaces for OLAP. In the paper we describe how abstract state machines (ASMs) can be used to design OLAP systems. Based on the idea of separating input from output we model a ground model ASM for OLAP and discuss system quality by reasoning about this model.",,,224,231,Formal specification; Software quality; Distributed computing; Data mining; Data warehouse; Abstract state machines; Finite-state machine; Online analytical processing; Quality (business); On line analytical processing; Computer science,,,,,https://ieeexplore.ieee.org/document/1357964/ https://dblp.uni-trier.de/db/conf/qsic/qsic2004.html#ZhaoM04,https://ieeexplore.ieee.org/document/1357964/,,,1491356097,,0,001-339-662-816-877; 005-147-394-159-450; 029-483-727-831-035; 034-400-132-510-675; 046-008-441-015-597; 050-309-871-652-59X; 059-553-350-068-285; 068-997-368-595-861; 071-241-730-500-385; 081-403-068-906-402; 083-126-259-371-092; 092-195-924-604-606; 094-049-136-033-045; 102-549-976-383-880; 174-894-809-447-030; 195-635-564-405-355; 196-155-916-210-177,11,false,,
167-500-877-719-263,Abstract State Machines - Embedding and Verification of PSL using AsmL.,,2005,book,,,,,Amjad Gawanmeh; Ali Habibi; Sofiène Tahar,,,,201,216,PSL; Formal specification; Programming language; Specification language; Virtual finite-state machine; Abstraction model checking; Computer science; Embedding; Language Of Temporal Ordering Specification,,,,,http://dblp.uni-trier.de/db/conf/asm/asm2005.html#GawanmehHT05 https://dblp.uni-trier.de/db/conf/asm/asm2005.html#GawanmehHT05,https://dblp.uni-trier.de/db/conf/asm/asm2005.html#GawanmehHT05,,,81983127,,0,006-558-580-892-106; 027-765-297-864-912; 043-182-962-183-195; 050-468-192-551-533; 050-578-715-624-648; 056-973-626-681-323; 068-857-936-979-464; 105-291-112-844-866; 111-398-682-969-385; 131-116-576-918-442; 137-368-837-869-853; 139-166-955-697-631; 141-464-969-516-368; 189-030-223-266-116,2,false,,
167-541-965-886-652,QSIC - View Integration in Data Warehouse Design Using Typed Abstract State Machines and Strong Data Refinement,,2006,conference proceedings article,2006 Sixth International Conference on Quality Software (QSIC'06),,IEEE,,Hui Ma; K.-D. Schewe; Jane Zhao,"View Integration is known to be a decisive part of data warehouse design. It has also been shown that the use of formal methods such as Abstract State Machines (ASMs) can contribute to high-quality designs, in particular, if standard refinements can be exploited. In this paper we continue a direction of research that exploits a typed version of ASMs for this purpose in order to be able to preserve the advantages that arise from using declarative languages. In order to support schema dominance we also employ a restricted notion of refinement, which we call strong data refinement. In particular, we show how view integration can be supported by standard refinement rules.",,,175,184,Formal specification; Data warehouse; Abstract state machines; Exploit; Finite-state machine; Schema (psychology); Programming language; View integration; Computer science; Formal methods,,,,,http://yadda.icm.edu.pl/yadda/element/bwmeta1.element.ieee-000004032283 https://ieeexplore.ieee.org/document/4032283/ https://www.computer.org/csdl/proceedings/qsic/2006/2718/00/27180175.pdf http://ieeexplore.ieee.org/document/4032283/ https://doi.org/10.1109/QSIC.2006.67 http://doi.org/10.1109/QSIC.2006.67 https://dblp.uni-trier.de/db/conf/qsic/qsic2006.html#MaSZ06,http://dx.doi.org/10.1109/qsic.2006.67,,10.1109/qsic.2006.67,2129829844,,0,003-535-885-310-778; 005-147-394-159-450; 022-955-585-690-019; 050-309-871-652-59X; 053-254-471-320-880; 068-997-368-595-861; 083-126-259-371-092; 095-346-647-238-007; 095-581-760-613-083; 123-842-066-294-314; 139-330-264-873-706; 149-813-897-619-176; 162-574-844-317-487; 174-894-809-447-030,1,false,,
169-702-089-134-625,Abstract State Machines - Behavioral Computation Theory 2005.,,2005,book,,,,,Yuri Gurevich,,,,72,,Computability theory; Discrete mathematics; Algebra; Computability; Undecidable problem; Theory of computation; Mathematics; Computable function; Computability logic; Effective method,,,,,http://dblp.uni-trier.de/db/conf/asm/asm2005.html#Gurevich05 https://dblp.uni-trier.de/db/conf/asm/asm2005.html#Gurevich05,https://dblp.uni-trier.de/db/conf/asm/asm2005.html#Gurevich05,,,121419982,,0,,0,false,,
172-429-453-410-088,Abstract State Machines - ASMs and Refinement of State-based Systems.,,2005,book,,,,,Gerhard Schellhorn,,,,74,75,Algorithm; Computer science; State (computer science),,,,,http://dblp.uni-trier.de/db/conf/asm/asm2005.html#Schellhorn05 https://dblp.uni-trier.de/db/conf/asm/asm2005.html#Schellhorn05,https://dblp.uni-trier.de/db/conf/asm/asm2005.html#Schellhorn05,,,197097069,,0,,0,false,,
174-003-185-288-374,Capturing Requirements by Abstract State Machines: The Light Control Case Study,2000-07-28,2000,journal article,Zenodo (CERN European Organization for Nuclear Research),,,,null null; null null; null null,,,,,,State (computer science); Control (management); Computer science; Artificial intelligence; Programming language,,,,,https://lib.jucs.org/article/27688/,http://dx.doi.org/10.3217/jucs-006-07-0597,,10.3217/jucs-006-07-0597,,,0,,0,true,cc-by,green
174-240-441-644-18X,Abstract State Machines - Parallelism versus nondeterminism: on the semantics of abstract state machines,2003-03-14,2003,book,Lecture Notes in Computer Science,03029743,Springer Berlin Heidelberg,Germany,Wolfram Schulte,"State Machines (ASMs) are a simple but powerful formalism for modeling both hardware and software. Models typically allow an implementation freedom for a range of behavior. ASMs use two concepts to achieve this. Parallel composition abstracts from irrelevant sequentiality. Nondeterministic choice abstracts from irrelevant algorithmic detail. As a thought experiment, we wish to see the consequences of substituting parallel composition by nondeterministic composition. We have found that it provides some alternative benefits, e.g. the complex theory of partial updates wouldn’t be necessary, since successsive updates take care of combining the effect of partial updates. ASMs of different abstraction levels could be reused, since updates on different abstraction levels wouldn’t collide. It would be consistent with the current mechanism for exception handling in Microsoft’s ASM language. Finally, we also show that this change in semantics does not destroy the spirit of ASMs, in fact most ASM models wouldn’t need any change at all. We have not analyzed the consequences of using nondeterminstic composition for the ASM thesis, but for a specification language nondeterminstic composition seems to work fine. For a detailed analysis, see [1].",2589,,425,425,Abstract state machines; Exception handling; Formal language; Finite-state machine; Nondeterministic algorithm; Specification language; Software; Thought experiment; Computer science; Theoretical computer science,,,,,https://rd.springer.com/chapter/10.1007/3-540-36498-6_35 https://dblp.uni-trier.de/db/conf/asm/asm2003.html#Schulte03 https://link.springer.com/chapter/10.1007/3-540-36498-6_35,http://dx.doi.org/10.1007/3-540-36498-6_35,,10.1007/3-540-36498-6_35,1495194724,,0,174-240-441-644-18X,1,false,,
174-995-823-654-91X,A Logic for Abstract State Machines,2001-11-28,2001,journal article,Zenodo (CERN European Organization for Nuclear Research),,,,null null; null null,,,,,,Computer science; State (computer science); Abstract state machines; Finite-state machine; Programming language,,,,,https://lib.jucs.org/article/27833/,http://dx.doi.org/10.3217/jucs-007-11-0980,,10.3217/jucs-007-11-0980,,,0,,1,true,cc-by,green
175-597-407-368-765,Abstract State Machines - About implementation of primitive recursive algorithms,,2005,book,,,,,Philippe Andary; Bruno Patrou; Pierre Valarcher,,,,77,90,Recursive language; μ-recursive function; Algorithm; Algorithm characterizations; Language primitive; Recursive data type; Computer science; Theoretical computer science; Primitive recursive function,,,,,https://dblp.uni-trier.de/db/conf/asm/asm2005.html#AndaryPV05 http://dblp.uni-trier.de/db/conf/asm/asm2005.html#AndaryPV05 https://hal.archives-ouvertes.fr/hal-00083380/en/,https://dblp.uni-trier.de/db/conf/asm/asm2005.html#AndaryPV05,,,1590605830,,0,,2,false,,
176-491-295-048-855,SDKB - Formal Modeling of Mobile Computing Systems Based on Ambient Abstract State Machines,,2013,book chapter,Lecture Notes in Computer Science,03029743; 16113349,Springer Berlin Heidelberg,Germany,Károly Bósa,"In this paper, we present a high-level definition of a formal method in terms of ambient abstract state machine rules which makes it possible to describe formal models of mobile computing systems and complex service oriented architectures in two abstraction layers.",,,18,49,Distributed computing; Mobile computing; Abstract state machines; Computer science; Abstraction (linguistics); Service-oriented architecture; Formal methods; Cloud computing,,,,,https://rd.springer.com/chapter/10.1007/978-3-642-36008-4_2 https://doi.org/10.1007/978-3-642-36008-4_2 https://link.springer.com/chapter/10.1007/978-3-642-36008-4_2 https://dblp.uni-trier.de/db/conf/sdb/sdkb2011.html#Bosa11,http://dx.doi.org/10.1007/978-3-642-36008-4_2,,10.1007/978-3-642-36008-4_2,2229099388,,0,007-347-831-559-305; 011-023-440-741-867; 014-385-204-084-831; 015-523-397-103-443; 034-400-132-510-675; 049-312-328-998-187; 058-633-396-774-541; 060-776-050-843-781; 066-917-332-730-659; 073-111-177-402-911; 079-723-355-085-863; 088-241-007-538-859; 101-704-045-813-337; 108-741-310-899-467; 113-740-395-634-754; 114-118-551-710-285; 115-094-570-598-914; 131-199-931-529-377; 132-920-378-615-866; 139-330-264-873-706; 141-503-786-818-995; 147-019-981-692-623; 149-664-482-283-459; 156-031-424-838-19X; 168-152-455-372-501; 176-010-934-747-733; 189-521-689-083-502; 195-096-579-604-234; 195-775-655-598-29X,8,false,,
176-992-683-291-801,Quality-assured design of on-line analytical processing systems using abstract state machines,2004-12-23,2004,conference proceedings article,"Fourth International Conference onQuality Software, 2004. QSIC 2004. Proceedings.",,IEEE,,J. Zhao; null Hui Ma,"Online analytical processing (OLAP) systems deal with analytical tasks in businesses. As these tasks do not depend on the latest updates by transactions, it is assumed that the data used in OLAP systems are kept in a data warehouse, which separates the input from operational databases from the outputs to dialogue interfaces for OLAP. In the paper we describe how abstract state machines (ASMs) can be used to design OLAP systems. Based on the idea of separating input from output we model a ground model ASM for OLAP and discuss system quality by reasoning about this model.",31,,224,231,Online analytical processing; Computer science; Data warehouse; Abstract state machines; State (computer science); Quality (philosophy); Database; Data mining; Line (geometry); Finite-state machine; Algorithm; Geometry; Mathematics; Philosophy; Epistemology,,,,,,http://dx.doi.org/10.1109/qsic.2004.1357964,,10.1109/qsic.2004.1357964,,,0,034-400-132-510-675; 092-195-924-604-606; 139-330-264-873-706; 174-894-809-447-030,3,false,,
